0,0.0
1,0.0003642544924720738
2,0.00048567265662943174
3,0.00048567265662943174
4,0.0006070908207867897
5,0.0012141816415735794
6,0.9916221466731423
7,0.994900437105391
8,0.9995143273433705
9,0.9995143273433705
10,0.9997571636716853
11,1.0
12,0.0695726080621661
13,0.03423992229237494
14,0.03606119475473531
15,0.20580378824672171
